category,TYPE,VRRM,IF(AV) ,IFSM,VF,IR ,Trr ,TJ Max.,Package,file_id
5,MB2F,200,0.8,30,1,5,-,150,MBF,481
5,MB4F,400,0.8,30,1,5,-,150,MBF,481
5,MB6F,600,0.8,30,1,5,-,150,MBF,481
5,MB8F,800,0.8,30,1,5,-,150,MBF,481
5,MB10F,1000,0.8,30,1,5,-,150,MBF,481
5,MB2S,200,0.8,30,1,5,-,150,MBS,482
5,MB4S,400,0.8,30,1,5,-,150,MBS,482
5,MB6S,600,0.8,30,1,5,-,150,MBS,482
5,MB8S,800,0.8,30,1,5,-,150,MBS,482
5,MB10S,1000,0.8,30,1,5,-,150,MBS,482
5,MB1M,100,0.8,30,1,5,-,150,MBM,480
5,MB2M,200,0.8,30,1,5,-,150,MBM,480
5,MB4M,400,0.8,30,1,5,-,150,MBM,480
5,MB6M,600,0.8,30,1,5,-,150,MBM,480
5,MB8M,800,0.8,30,1,5,-,150,MBM,480
5,MB10M,1000,0.8,30,1,5,-,150,MBM,480
5,ABS2,200,1,35,1,5,-,150,ABS,413
5,ABS4,400,1,35,1,5,-,150,ABS,413
5,ABS6,600,1,35,1,5,-,150,ABS,413
5,ABS8,800,1,35,1,5,-,150,ABS,413
5,ABS10,1000,1,35,1,5,-,150,ABS,413
5,ABS152,200,1.5,50,1,5,-,150,ABS,415
5,ABS154,400,1.5,50,1,5,-,150,ABS,415
5,ABS156,600,1.5,50,1,5,-,150,ABS,415
5,ABS158,800,1.5,50,1,5,-,150,ABS,415
5,ABS1510,1000,1.5,50,1,5,-,150,ABS,415
5,ABS22,200,2,60,1,5,-,150,ABS,414
5,ABS24,400,2,60,1,5,-,150,ABS,414
5,ABS26,600,2,60,1,5,-,150,ABS,414
5,ABS28,800,2,60,1,5,-,150,ABS,414
5,ABS210,1000,2,60,1,5,-,150,ABS,414
5,DB101S,50,1,45,1,5,-,150,DBS,417
5,DB102S,100,1,45,1,5,-,150,DBS,417
5,DB103S,200,1,45,1,5,-,150,DBS,417
5,DB104S,400,1,45,1,5,-,150,DBS,417
5,DB105S,600,1,45,1,5,-,150,DBS,417
5,DB106S,800,1,45,1,5,-,150,DBS,417
5,DB107S,1000,1,45,1,5,-,150,DBS,417
5,DB151S,50,1.5,55,1,5,-,150,DBS,419
5,DB152S,100,1.5,55,1,5,-,150,DBS,419
5,DB153S,200,1.5,55,1,5,-,150,DBS,419
5,DB154S,400,1.5,55,1,5,-,150,DBS,419
5,DB155S,600,1.5,55,1,5,-,150,DBS,419
5,DB156S,800,1.5,55,1,5,-,150,DBS,419
5,DB157S,1000,1.5,55,1,5,-,150,DBS,419
5,DB201S,50,2,60,1,5,-,150,DBS,420
5,DB202S,100,2,60,1,5,-,150,DBS,420
5,DB203S,200,2,60,1,5,-,150,DBS,420
5,DB204S,400,2,60,1,5,-,150,DBS,420
5,DB205S,600,2,60,1,5,-,150,DBS,420
5,DB206S,800,2,60,1,5,-,150,DBS,420
5,DB207S,1000,2,60,1,5,-,150,DBS,420
5,DB301S,50,3,80,1,5,-,150,DBS,421
5,DB302S,100,3,80,1,5,-,150,DBS,421
5,DB303S,200,3,80,1,5,-,150,DBS,421
5,DB304S,400,3,80,1,5,-,150,DBS,421
5,DB305S,600,3,80,1,5,-,150,DBS,421
5,DB306S,800,3,80,1,5,-,150,DBS,421
5,DB307S,1000,3,80,1,5,-,150,DBS,421
5,DB101,50,1,45,1,5,-,150,DBM,416
5,DB102,100,1,45,1,5,-,150,DBM,416
5,DB103,200,1,45,1,5,-,150,DBM,416
5,DB104,400,1,45,1,5,-,150,DBM,416
5,DB105,600,1,45,1,5,-,150,DBM,416
5,DB106,800,1,45,1,5,-,150,DBM,416
5,DB107,1000,1,45,1,5,-,150,DBM,416
5,DB151,50,1.5,55,1,5,-,150,DBM,418
5,DB152,100,1.5,55,1,5,-,150,DBM,418
5,DB153,200,1.5,55,1,5,-,150,DBM,418
5,DB154,400,1.5,55,1,5,-,150,DBM,418
5,DB155,600,1.5,55,1,5,-,150,DBM,418
5,DB156,800,1.5,55,1,5,-,150,DBM,418
5,DB157,1000,1.5,55,1,5,-,150,DBM,418
5,KBP2005,50,2,45,1.1,5,-,150,KBP,471
5,KBP201,100,2,45,1.1,5,-,150,KBP,471
5,KBP202,200,2,45,1.1,5,-,150,KBP,471
5,KBP204,400,2,45,1.1,5,-,150,KBP,471
5,KBP206,600,2,45,1.1,5,-,150,KBP,471
5,KBP208,800,2,45,1.1,5,-,150,KBP,471
5,KBP210,1000,2,45,1.1,5,-,150,KBP,471
5,KBP2005G,50,2,60,1.1,5,-,150,KBP,470
5,KBP201G,100,2,60,1.1,5,-,150,KBP,470
5,KBP202G,200,2,60,1.1,5,-,150,KBP,470
5,KBP204G,400,2,60,1.1,5,-,150,KBP,470
5,KBP206G,600,2,60,1.1,5,-,150,KBP,470
5,KBP208G,800,2,60,1.1,5,-,150,KBP,470
5,KBP210G,1000,2,60,1.1,5,-,150,KBP,470
5,KBP3005,50,2,60,1.1,5,-,150,KBP,473
5,KBP301,100,3,60,1.1,5,-,150,KBP,473
5,KBP302,200,3,60,1.1,5,-,150,KBP,473
5,KBP304,400,3,60,1.1,5,-,150,KBP,473
5,KBP306,600,3,60,1.1,5,-,150,KBP,473
5,KBP308,800,3,60,1.1,5,-,150,KBP,473
5,KBP310,1000,3,60,1.1,5,-,150,KBP,473
5,KBP3005G,50,3,80,1.1,5,-,150,KBP,472
5,KBP301G,100,3,80,1.1,5,-,150,KBP,472
5,KBP302G,200,3,80,1.1,5,-,150,KBP,472
5,KBP304G,400,3,80,1.1,5,-,150,KBP,472
5,KBP306G,600,3,80,1.1,5,-,150,KBP,472
5,KBP308G,800,3,80,1.1,5,-,150,KBP,472
5,KBP310G,1000,3,80,1.1,5,-,150,KBP,472
5,KBP4005,50,4,80,1.1,5,-,150,KBP,475
5,KBP401,100,4,80,1.1,5,-,150,KBP,475
5,KBP402,200,4,80,1.1,5,-,150,KBP,475
5,KBP404,400,4,80,1.1,5,-,150,KBP,475
5,KBP406,600,4,80,1.1,5,-,150,KBP,475
5,KBP408,800,4,80,1.1,5,-,150,KBP,475
5,KBP410,1000,4,80,1.1,5,-,150,KBP,475
5,KBP4005G,50,4,120,1.1,5,-,150,KBP,474
5,KBP401G,100,4,120,1.1,5,-,150,KBP,474
5,KBP402G,200,4,120,1.1,5,-,150,KBP,474
5,KBP404G,400,4,120,1.1,5,-,150,KBP,474
5,KBP406G,600,4,120,1.1,5,-,150,KBP,474
5,KBP408G,800,4,120,1.1,5,-,150,KBP,474
5,KBP410G,1000,4,120,1.1,5,-,150,KBP,474
5,KBP5005G,50,5,150,1.1,5,-,150,KBP,476
5,KBP501G,100,5,150,1.1,5,-,150,KBP,476
5,KBP502G,200,5,150,1.1,5,-,150,KBP,476
5,KBP504G,400,5,150,1.1,5,-,150,KBP,476
5,KBP506G,600,5,150,1.1,5,-,150,KBP,476
5,KBP508G,800,5,150,1.1,5,-,150,KBP,476
5,KBP510G,1000,5,150,1.1,5,-,150,KBP,476
5,KBP6005,50,6,150,1.1,5,-,150,KBP,477
5,KBP601,100,6,150,1.1,5,-,150,KBP,477
5,KBP602,200,6,150,1.1,5,-,150,KBP,477
5,KBP604,400,6,150,1.1,5,-,150,KBP,477
5,KBP606,600,6,150,1.1,5,-,150,KBP,477
5,KBP608,800,6,150,1.1,5,-,150,KBP,477
5,KBP610,1000,6,150,1.1,5,-,150,KBP,477
5,KBP8005,50,8,170,1.1,5,-,150,KBP,478
5,KBP801,100,8,170,1.1,5,-,150,KBP,478
5,KBP802,200,8,170,1.1,5,-,150,KBP,478
5,KBP804,400,8,170,1.1,5,-,150,KBP,478
5,KBP806,600,8,170,1.1,5,-,150,KBP,478
5,KBP808,800,8,170,1.1,5,-,150,KBP,478
5,KBP810,1000,8,170,1.1,5,-,150,KBP,478
5,UG2KB05,50,2,45,1.1,5,-,150,D3K,541
5,UG2KB10,100,2,45,1.1,5,-,150,D3K,541
5,UG2KB20,200,2,45,1.1,5,-,150,D3K,541
5,UG2KB40,400,2,45,1.1,5,-,150,D3K,541
5,UG2KB60,600,2,45,1.1,5,-,150,D3K,541
5,UG2KB80,800,2,45,1.1,5,-,150,D3K,541
5,UG2KB100,1000,2,45,1.1,5,-,150,D3K,541
5,UG2KB05G,50,2,60,1.1,5,-,150,D3K,540
5,UG2KB10G,100,2,60,1.1,5,-,150,D3K,540
5,UG2KB20G,200,2,60,1.1,5,-,150,D3K,540
5,UG2KB40G,400,2,60,1.1,5,-,150,D3K,540
5,UG2KB60G,600,2,60,1.1,5,-,150,D3K,540
5,UG2KB80G,800,2,60,1.1,5,-,150,D3K,540
5,UG2KB100G,1000,2,60,1.1,5,-,150,D3K,540
5,UG3KB05,50,3,60,1.1,5,-,150,D3K,543
5,UG3KB10,100,3,60,1.1,5,-,150,D3K,543
5,UG3KB20,200,3,60,1.1,5,-,150,D3K,543
5,UG3KB40,400,3,60,1.1,5,-,150,D3K,543
5,UG3KB60,600,3,60,1.1,5,-,150,D3K,543
5,UG3KB80,800,3,60,1.1,5,-,150,D3K,543
5,UG3KKB100,1000,3,60,1.1,5,-,150,D3K,543
5,UG3KB05G,50,3,80,1.1,5,-,150,D3K,542
5,UG3KB10G,100,3,80,1.1,5,-,150,D3K,542
5,UG3KB20G,200,3,80,1.1,5,-,150,D3K,542
5,UG3KB40G,400,3,80,1.1,5,-,150,D3K,542
5,UG3KB60G,600,3,80,1.1,5,-,150,D3K,542
5,UG3KB80G,800,3,80,1.1,5,-,150,D3K,542
5,UG3KB100G,1000,3,80,1.1,5,-,150,D3K,542
5,UG4KB05,50,4,80,1.1,5,-,150,D3K,545
5,UG4KB10,100,4,80,1.1,5,-,150,D3K,545
5,UG4KB20,200,4,80,1.1,5,-,150,D3K,545
5,UG4KB40,400,4,80,1.1,5,-,150,D3K,545
5,UG4KB60,600,4,80,1.1,5,-,150,D3K,545
5,UG4KB80,800,4,80,1.1,5,-,150,D3K,545
5,UG4KB100,1000,4,80,1.1,5,-,150,D3K,545
5,UG4KB05G,50,4,120,1.1,5,-,150,D3K,544
5,UG4KB10G,100,4,120,1.1,5,-,150,D3K,544
5,UG4KB20G,200,4,120,1.1,5,-,150,D3K,544
5,UG4KB40G,400,4,120,1.1,5,-,150,D3K,544
5,UG4KB60G,600,4,120,1.1,5,-,150,D3K,544
5,UG4KB80G,800,4,120,1.1,5,-,150,D3K,544
5,UG4KB100G,1000,4,120,1.1,5,-,150,D3K,544
5,UG5KB05G,50,5,150,1.1,5,-,150,D3K,546
5,UG5KB10G,100,5,150,1.1,5,-,150,D3K,546
5,UG5KB20G,200,5,150,1.1,5,-,150,D3K,546
5,UG5KB40G,400,5,150,1.1,5,-,150,D3K,546
5,UG5KB60G,600,5,150,1.1,5,-,150,D3K,546
5,UG5KB80G,800,5,150,1.1,5,-,150,D3K,546
5,UG5KB100G,1000,5,150,1.1,5,-,150,D3K,546
5,UG6KB05,50,6,150,1.1,5,-,150,D3K,548
5,UG6KB10,100,6,150,1.1,5,-,150,D3K,548
5,UG6KB20,200,6,150,1.1,5,-,150,D3K,548
5,UG6KB40,400,6,150,1.1,5,-,150,D3K,548
5,UG6KB60,600,6,150,1.1,5,-,150,D3K,548
5,UG6KB80,800,6,150,1.1,5,-,150,D3K,548
5,UG6KB100,1000,6,150,1.1,5,-,150,D3K,548
5,UG6KB05G,50,6,170,1.1,5,-,150,D3K,547
5,UG6KB10G,100,6,170,1.1,5,-,150,D3K,547
5,UG6KB20G,200,6,170,1.1,5,-,150,D3K,547
5,UG6KB40G,400,6,170,1.1,5,-,150,D3K,547
5,UG6KB60G,600,6,170,1.1,5,-,150,D3K,547
5,UG6KB80G,800,6,170,1.1,5,-,150,D3K,547
5,UG6KB100G,1000,6,170,1.1,5,-,150,D3K,547
5,UG8KB05,50,8,170,1.1,5,-,150,D3K,549
5,UG8KB10,100,8,170,1.1,5,-,150,D3K,549
5,UG8KB20,200,8,170,1.1,5,-,150,D3K,549
5,UG8KB40,400,8,170,1.1,5,-,150,D3K,549
5,UG8KB60,600,8,170,1.1,5,-,150,D3K,549
5,UG8KB80,800,8,170,1.1,5,-,150,D3K,549
5,UG8KB100,1000,8,170,1.1,5,-,150,D3K,549
5,GBU4005,50,4,120,1.1,5,-,150,GBU,449
5,GBU401,100,4,120,1.1,5,-,150,GBU,449
5,GBU402,200,4,120,1.1,5,-,150,GBU,449
5,GBU404,400,4,120,1.1,5,-,150,GBU,449
5,GBU406,600,4,120,1.1,5,-,150,GBU,449
5,GBU408,800,4,120,1.1,5,-,150,GBU,449
5,GBU410,1000,4,120,1.1,5,-,150,GBU,449
5,GBU6005,50,6,150,1.1,5,-,150,GBU,449
5,GBU601,100,6,150,1.1,5,-,150,GBU,450
5,GBU602,200,6,150,1.1,5,-,150,GBU,450
5,GBU604,400,6,150,1.1,5,-,150,GBU,450
5,GBU606,600,6,150,1.1,5,-,150,GBU,450
5,GBU608,800,6,150,1.1,5,-,150,GBU,450
5,GBU610,1000,6,150,1.1,5,-,150,GBU,450
5,GBU8005,50,8,175,1.1,5,-,150,GBU,451
5,GBU801,100,8,175,1.1,5,-,150,GBU,451
5,GBU802,200,8,175,1.1,5,-,150,GBU,451
5,GBU804,400,8,175,1.1,5,-,150,GBU,451
5,GBU806,600,8,175,1.1,5,-,150,GBU,451
5,GBU808,800,8,175,1.1,5,-,150,GBU,451
5,GBU810,1000,8,175,1.1,5,-,150,GBU,451
5,GBU10005,50,10,200,1.1,5,-,150,GBU,452
5,GBU1001,100,10,200,1.1,5,-,150,GBU,452
5,GBU1002,200,10,200,1.1,5,-,150,GBU,452
5,GBU1004,400,10,200,1.1,5,-,150,GBU,452
5,GBU1006,600,10,200,1.1,5,-,150,GBU,452
5,GBU1008,800,10,200,1.1,5,-,150,GBU,452
5,GBU1010,1000,10,200,1.1,5,-,150,GBU,452
5,GBU15005G,50,15,240,1.1,5,-,150,GBU,453
5,GBU1501G,100,15,240,1.1,5,-,150,GBU,453
5,GBU1502G,200,15,240,1.1,5,-,150,GBU,453
5,GBU1504G,400,15,240,1.1,5,-,150,GBU,453
5,GBU1506G,600,15,240,1.1,5,-,150,GBU,453
5,GBU1508G,800,15,240,1.1,5,-,150,GBU,453
5,GBU1510G,1000,15,240,1.1,5,-,150,GBU,453
5,GBU20005,50,15,250,1.1,5,-,150,GBU,454
5,GBU2001,100,15,250,1.1,5,-,150,GBU,454
5,GBU2002,200,15,250,1.1,5,-,150,GBU,454
5,GBU2004,400,15,250,1.1,5,-,150,GBU,454
5,GBU2006,600,15,250,1.1,5,-,150,GBU,454
5,GBU2008,800,15,250,1.1,5,-,150,GBU,454
5,GBU2010,1000,15,250,1.1,5,-,150,GBU,454
5,GBJ6005,50,6,150,1.1,5,-,150,GBJ,440
5,GBJ601,100,6,150,1.1,5,-,150,GBJ,440
5,GBJ602,200,6,150,1.1,5,-,150,GBJ,440
5,GBJ604,400,6,150,1.1,5,-,150,GBJ,440
5,GBJ606,600,6,150,1.1,5,-,150,GBJ,440
5,GBJ608,800,6,150,1.1,5,-,150,GBJ,440
5,GBJ610,1000,6,150,1.1,5,-,150,GBJ,440
5,GBJ8005,50,8,175,1.1,5,-,150,GBJ,441
5,GBJ801,100,8,175,1.1,5,-,150,GBJ,441
5,GBJ802,200,8,175,1.1,5,-,150,GBJ,441
5,GBJ804,400,8,175,1.1,5,-,150,GBJ,441
5,GBJ806,600,8,175,1.1,5,-,150,GBJ,441
5,GBJ808,800,8,175,1.1,5,-,150,GBJ,441
5,GBJ810,1000,8,175,1.1,5,-,150,GBJ,441
5,GBJ10005,50,10,200,1.1,5,-,150,GBJ,442
5,GBJ1001,100,10,200,1.1,5,-,150,GBJ,442
5,GBJ1002,200,10,200,1.1,5,-,150,GBJ,442
5,GBJ1004,400,10,200,1.1,5,-,150,GBJ,442
5,GBJ1006,600,10,200,1.1,5,-,150,GBJ,442
5,GBJ1008,800,10,200,1.1,5,-,150,GBJ,442
5,GBJ1010,1000,10,200,1.1,5,-,150,GBJ,442
5,GBJ15005,50,15,220,1.1,5,-,150,GBJ,443
5,GBJ1501,100,15,220,1.1,5,-,150,GBJ,443
5,GBJ1502,200,15,220,1.1,5,-,150,GBJ,443
5,GBJ1504,400,15,220,1.1,5,-,150,GBJ,443
5,GBJ1506,600,15,220,1.1,5,-,150,GBJ,443
5,GBJ1508,800,15,220,1.1,5,-,150,GBJ,443
5,GBJ1510,1000,15,220,1.1,5,-,150,GBJ,443
5,GBJ20005,50,20,240,1.1,5,-,150,GBJ,444
5,GBJ2001,100,20,240,1.1,5,-,150,GBJ,444
5,GBJ2002,200,20,240,1.1,5,-,150,GBJ,444
5,GBJ2004,400,20,240,1.1,5,-,150,GBJ,444
5,GBJ2006,600,20,240,1.1,5,-,150,GBJ,444
5,GBJ2008,800,20,240,1.1,5,-,150,GBJ,444
5,GBJ2010,1000,20,240,1.1,5,-,150,GBJ,444
5,GBJ25005,50,25,350,1.1,5,-,150,GBJ,445
5,GBJ2501,100,25,350,1.1,5,-,150,GBJ,445
5,GBJ2502,200,25,350,1.1,5,-,150,GBJ,445
5,GBJ2504,400,25,350,1.1,5,-,150,GBJ,445
5,GBJ2506,600,25,350,1.1,5,-,150,GBJ,445
5,GBJ2508,800,25,350,1.1,5,-,150,GBJ,445
5,GBJ2510,1000,25,350,1.1,5,-,150,GBJ,445
5,GBJ30005,50,30,350,1.1,5,-,150,GBJ,446
5,GBJ3010,100,30,350,1.1,5,-,150,GBJ,446
5,GBJ3020,200,30,350,1.1,5,-,150,GBJ,446
5,GBJ3040,400,30,350,1.1,5,-,150,GBJ,446
5,GBJ3060,600,30,350,1.1,5,-,150,GBJ,446
5,GBJ3080,800,30,350,1.1,5,-,150,GBJ,446
5,GBJ3010,1000,30,350,1.1,5,-,150,GBJ,446
5,GBJ35005,50,35,350,1.1,5,-,150,GBJ,447
5,GBJ3501,100,35,350,1.1,5,-,150,GBJ,447
5,GBJ3502,200,35,350,1.1,5,-,150,GBJ,447
5,GBJ3504,400,35,350,1.1,5,-,150,GBJ,447
5,GBJ3506,600,35,350,1.1,5,-,150,GBJ,447
5,GBJ3508,800,35,350,1.1,5,-,150,GBJ,447
5,GBJ3510,1000,35,350,1.1,5,-,150,GBJ,447
5,GBJ50005,50,50,400,1.1,5,-,150,GBJ,448
5,GBJ5001,100,50,400,1.1,5,-,150,GBJ,448
5,GBJ5002,200,50,400,1.1,5,-,150,GBJ,448
5,GBJ5004,400,50,400,1.1,5,-,150,GBJ,448
5,GBJ5006,600,50,400,1.1,5,-,150,GBJ,448
5,GBJ5008,800,50,400,1.1,5,-,150,GBJ,448
5,GBJ5010,1000,50,400,1.1,5,-,150,GBJ,448
5,KBL401,100,4,80,1.1,5,-,150,KBL,468
5,KBL402,200,4,80,1.1,5,-,150,KBL,468
5,KBL404,400,4,80,1.1,5,-,150,KBL,468
5,KBL406,600,4,80,1.1,5,-,150,KBL,468
5,KBL408,800,4,80,1.1,5,-,150,KBL,468
5,KBL410,1000,4,80,1.1,5,-,150,KBL,468
5,KBL401G,100,4,120,1.1,5,-,150,KBL,469
5,KBL402G,200,4,120,1.1,5,-,150,KBL,469
5,KBL404G,400,4,120,1.1,5,-,150,KBL,469
5,KBL406G,600,4,120,1.1,5,-,150,KBL,469
5,KBL408G,800,4,120,1.1,5,-,150,KBL,469
5,KBL410G,1000,4,120,1.1,5,-,150,KBL,469
22,RMB1M,100,0.8,30,1.3,5,150,150,MBM,
22,RMB2M,200,0.8,30,1.3,5,150,150,MBM,
22,RMB4M,400,0.8,30,1.3,5,150,150,MBM,
22,RMB6M,600,0.8,30,1.3,5,150,150,MBM,
22,RMB8M,800,0.8,30,1.3,5,250,150,MBM,
22,RMB10M,1000,0.8,30,1.3,5,500,150,MBM,
22,RMB1S,100,0.8,30,1.3,5,150,150,MBS,
22,RMB2S,200,0.8,30,1.3,5,150,150,MBS,
22,RMB4S,400,0.8,30,1.3,5,150,150,MBS,
22,RMB6S,600,0.8,30,1.3,5,150,150,MBS,
22,RMB8S,800,0.8,30,1.3,5,250,150,MBS,
22,RMB10S,1000,0.8,30,1.3,5,500,150,MBS,
22,RMB1F,100,1,30,1.3,5,150,150,MBF,
22,RMB2F,200,1,30,1.3,5,150,150,MBF,
22,RMB4F,400,1,30,1.3,5,150,150,MBF,
22,RMB6F,600,1,30,1.3,5,150,150,MBF,
22,RMB8F,800,1,30,1.3,5,250,150,MBF,
22,RMB10F,1000,1,30,1.3,5,500,150,MBF,
22,RABS2,200,0.8,30,1.3,5,150,150,ABS,
22,RABS4,400,0.8,30,1.3,5,150,150,ABS,
22,RABS6,600,0.8,30,1.3,5,250,150,ABS,
22,RABS8,800,0.8,30,1.3,5,500,150,ABS,
22,RABS10,1000,0.8,30,1.3,5,500,150,ABS,
22,RABS152,200,1.5,50,1.3,5,150,150,ABS,
22,RABS154,400,1.5,50,1.3,5,150,150,ABS,
22,RABS156,600,1.5,50,1.3,5,250,150,ABS,
22,RABS158,800,1.5,50,1.3,5,500,150,ABS,
22,RABS1510,1000,1.5,50,1.3,5,500,150,ABS,
22,RABS22,200,2,60,1.3,5,150,150,ABS,486
22,RABS24,400,2,60,1.3,5,150,150,ABS,486
22,RABS26,600,2,60,1.3,5,250,150,ABS,486
22,RABS28,800,2,60,1.3,5,500,150,ABS,486
22,RABS210,1000,2,60,1.3,5,500,150,ABS,486
22,RABF2,200,0.8,30,1.3,5,150,150,ABF,
22,RABF4,400,0.8,30,1.3,5,150,150,ABF,
22,RABF6,600,0.8,30,1.3,5,250,150,ABF,
22,RABF8,800,0.8,30,1.3,5,500,150,ABF,
22,RABF10,1000,0.8,30,1.3,5,500,150,ABF,
22,RABF152,200,1.5,50,1.3,5,150,150,ABF,
22,RABF154,400,1.5,50,1.3,5,150,150,ABF,
22,RABF156,600,1.5,50,1.3,5,250,150,ABF,
22,RABF158,800,1.5,50,1.3,5,500,150,ABF,
22,RABF1510,1000,1.5,50,1.3,5,500,150,ABF,
22,RABF22,200,2,60,1.3,5,150,150,ABF,
22,RABF24,400,2,60,1.3,5,150,150,ABF,
22,RABF26,600,2,60,1.3,5,250,150,ABF,
22,RABF28,800,2,60,1.3,5,500,150,ABF,
22,RABF210,1000,2,60,1.3,5,500,150,ABF,
22,RKBP4005,50,4,110,1.3,5,150,150,KBP,
22,RKBP401,100,4,110,1.3,5,150,150,KBP,
22,RKBP402,200,4,110,1.3,5,150,150,KBP,
22,RKBP404,400,4,110,1.3,5,150,150,KBP,
22,RKBP406,600,4,110,1.3,5,250,150,KBP,
22,RKBP408,800,4,110,1.3,5,500,150,KBP,
22,RKBP410,1000,4,110,1.3,5,500,150,KBP,
22,RDB101S,50,1,45,1.3,5,150,150,DBS,
22,RDB102S,100,1,45,1.3,5,150,150,DBS,
22,RDB103S,200,1,45,1.3,5,150,150,DBS,
22,RDB104S,400,1,45,1.3,5,150,150,DBS,
22,RDB105S,600,1,45,1.3,5,250,150,DBS,
22,RDB106S,800,1,45,1.3,5,500,150,DBS,
22,RDB107S,1000,1,45,1.3,5,500,150,DBS,
22,RDB151S,50,1.5,55,1.3,5,150,150,DBS,
22,RDB152S,100,1.5,55,1.3,5,150,150,DBS,
22,RDB153S,200,1.5,55,1.3,5,150,150,DBS,
22,RDB154S,400,1.5,55,1.3,5,150,150,DBS,
22,RDB155S,600,1.5,55,1.3,5,250,150,DBS,
22,RDB156S,800,1.5,55,1.3,5,500,150,DBS,
22,RDB157S,1000,1.5,55,1.3,5,500,150,DBS,
22,RDB201S,50,2,60,1.3,5,150,150,DBS,
22,RDB202S,100,2,60,1.3,5,150,150,DBS,
22,RDB203S,200,2,60,1.3,5,150,150,DBS,
22,RDB204S,400,2,60,1.3,5,150,150,DBS,
22,RDB205S,600,2,60,1.3,5,250,150,DBS,
22,RDB206S,800,2,60,1.3,5,500,150,DBS,
22,RDB207S,1000,2,60,1.3,5,500,150,DBS,
22,RDB301S,50,3,80,1.3,5,150,150,DBS,
22,RDB302S,100,3,80,1.3,5,150,150,DBS,
22,RDB303S,200,3,80,1.3,5,150,150,DBS,
22,RDB304S,400,3,80,1.3,5,150,150,DBS,
22,RDB305S,600,3,80,1.3,5,250,150,DBS,
22,RDB306S,800,3,80,1.3,5,500,150,DBS,
22,RDB307S,1000,3,80,1.3,5,500,150,DBS,
22,RDB101,50,1,45,1.3,5,150,150,DBM,
22,RDB102,100,1,45,1.3,5,150,150,DBM,
22,RDB103,200,1,45,1.3,5,150,150,DBM,
22,RDB104,400,1,45,1.3,5,150,150,DBM,
22,RDB105,600,1,45,1.3,5,250,150,DBM,
22,RDB106,800,1,45,1.3,5,500,150,DBM,
22,RDB107,1000,1,45,1.3,5,500,150,DBM,
22,RDB151,50,1.5,55,1.3,5,150,150,DBM,
22,RDB152,100,1.5,55,1.3,5,150,150,DBM,
22,RDB153,200,1.5,55,1.3,5,150,150,DBM,
22,RDB154,400,1.5,55,1.3,5,150,150,DBM,
22,RDB155,600,1.5,55,1.3,5,250,150,DBM,
22,RDB156,800,1.5,55,1.3,5,500,150,DBM,
22,RDB157,1000,1.5,55,1.3,5,500,150,DBM,
22,RDB201,50,2,60,1.3,5,150,150,DBM,
22,RDB202,100,2,60,1.3,5,150,150,DBM,
22,RDB203,200,2,60,1.3,5,150,150,DBM,
22,RDB204,400,2,60,1.3,5,150,150,DBM,
22,RDB205,600,2,60,1.3,5,250,150,DBM,
22,RDB206,800,2,60,1.3,5,500,150,DBM,
22,RDB207,1000,2,60,1.3,5,500,150,DBM,
22,RDB301,50,3,80,1.3,5,150,150,DBM,
22,RDB302,100,3,80,1.3,5,150,150,DBM,
22,RDB303,200,3,80,1.3,5,150,150,DBM,
22,RDB304,400,3,80,1.3,5,150,150,DBM,
22,RDB305,600,3,80,1.3,5,250,150,DBM,
22,RDB306,800,3,80,1.3,5,500,150,DBM,
22,RDB307,1000,3,80,1.3,5,500,150,DBM,
22,RDBF21,100,2,70,1.3,5,150,150,DBF,
22,RDBF22,200,2,70,1.3,5,150,150,DBF,
22,RDBF24,400,2,70,1.3,5,150,150,DBF,
22,RDBF26,600,2,70,1.3,5,250,150,DBF,
22,RDBF28,800,2,70,1.3,5,500,150,DBF,
22,RDBF210,1000,2,70,1.3,5,500,150,DBF,
22,RDBF31,100,3,100,1.3,5,150,150,DBF,
22,RDBF32,200,3,100,1.3,5,150,150,DBF,
22,RDBF34,400,3,100,1.3,5,150,150,DBF,
22,RDBF36,600,3,100,1.3,5,250,150,DBF,
22,RDBF38,800,3,100,1.3,5,500,150,DBF,
22,RDBF310,1000,3,100,1.3,5,500,150,DBF,
22,RDBF151,100,1.5,60,1.3,5,150,150,DBF,
22,RDBF152,200,1.5,60,1.3,5,150,150,DBF,
22,RDBF154,400,1.5,60,1.3,5,150,150,DBF,
22,RDBF156,600,1.5,60,1.3,5,250,150,DBF,
22,RDBF158,800,1.5,60,1.3,5,500,150,DBF,
22,RDBF1510,1000,1.5,60,1.3,5,500,150,DBF,
22,RDBF251,100,2.5,80,1.3,5,150,150,DBF,
22,RDBF252,200,2.5,80,1.3,5,150,150,DBF,
22,RDBF254,400,2.5,80,1.3,5,150,150,DBF,
22,RDBF256,600,2.5,80,1.3,5,250,150,DBF,
22,RDBF258,800,2.5,80,1.3,5,500,150,DBF,
22,RDBF2510,1000,2.5,80,1.3,5,500,150,DBF,
23,SMB1M,100,0.8,30,0.95,5,35,150,MBM,
23,SMB2M,200,0.8,30,0.95,5,35,150,MBM,
23,SMB4M,400,0.8,30,1.25,5,35,150,MBM,
23,SMB6M,600,0.8,30,1.75,5,35,150,MBM,
23,SMB1S,100,0.8,30,0.95,5,35,150,MBS,
23,SMB2S,200,0.8,30,0.95,5,35,150,MBS,
